metodo,parametro,valor,clave,imagen,EN,SD,FE,MG,MI_vis,MI_ir,SF,SSIM,PSNR,Qabf,Nabf,SCD,VIF,FMI,Q0,QW,QE
PiramideLaplace,levels,3,PiramideLaplace|3,Triclobs_Bosnia_R,6.641950636464104,0.20799393951892853,1.1148381125983557,0.02019960805773735,0.6055750402817077,2.316300078597801,14.283047124162197,0.7124702031608781,12.857321310561172,0.511463815590372,0.11512951820409899,0.8097563773002341,0.36967508281663086,0.22270149098314074,0.6345856870123505,0.9054186139928684,0.8516840274938805
PiramideLaplace,levels,3,PiramideLaplace|3,Triclobs_Kaptein_1123,7.196595198569797,0.20069196820259094,1.0290050965385655,0.021074878051877022,1.2640982242305174,2.261646506404874,9.16076676358278,0.7006145262851774,13.402195937915637,0.38456770902867476,0.0981799576254793,1.6780702338987292,0.37371498793050384,0.20582788169594152,0.6772870010236635,0.8002837904701248,0.5870565412964808
PiramideLaplace,levels,3,PiramideLaplace|3,Triclobs_jeep_in_smoke_R,6.901564150720305,0.14029139280319214,1.0103721506822037,0.038411591202020645,0.8743485947050369,1.4060243667227987,22.365158994990548,0.6126238419711361,14.045133397305118,0.5804873769385402,0.1098156743560252,0.939996595917101,0.3430293906643906,0.25563612876937614,0.7421057307159447,0.840427730751485,0.7234237311425722
PiramideLaplace,levels,4,PiramideLaplace|4,APC_1_view_1_fk_06_005,6.59625679763124,0.10543382912874222,1.2256491567731809,0.02403920702636242,1.3706207608619814,1.1041340712908352,13.841902556964802,0.7215751750441342,17.566908205642672,0.40122109730085326,0.12069609881067431,1.296224212324066,0.3800049827650066,0.1629816273612199,0.7479613162385562,0.8673111873683088,0.1385379953513114
PiramideLaplace,levels,4,PiramideLaplace|4,APC_1_view_2_fk_ref_01_005,7.01095219550369,0.138235941529274,1.1503836102587564,0.023266272619366646,2.3199285388423454,0.9931608117580458,13.736827770346574,0.7791971362081844,18.63797418334588,0.4866228800653558,0.12393261766176225,1.2992002453318596,0.44578386251214674,0.20733215334054944,0.7806614087042788,0.9015132077935384,0.14547925586217397
PiramideLaplace,levels,4,PiramideLaplace|4,APC_1_view_3_fk_ref_02_005,7.279028363312885,0.1628478467464447,1.133458665668164,0.02808215655386448,2.4009883646645984,1.2536928485597088,16.014414593271628,0.7354318820803086,17.501533532255102,0.485589473265288,0.11525381253279664,1.1832178422304809,0.44242282711160985,0.22250669365454243,0.7809417104779778,0.9073317099071112,0.35708070238933914
PiramideLaplace,levels,4,PiramideLaplace|4,APC_3_view_1_fk_bar_06_005,6.665118644978261,0.10585512965917587,1.221569158544661,0.022313226014375687,1.3957596759953699,1.4926810972755113,13.476045631842462,0.8017081114053806,21.615751894017315,0.46616357944782966,0.13580786424735944,1.085864086715711,0.41489547572376057,0.19594474038356627,0.7697264473845713,0.9092937670112764,0.17782157358349185
PiramideLaplace,levels,4,PiramideLaplace|4,APC_3_view_2_fk_NL_01_005,6.972008757697724,0.13962294161319733,1.1670052202364174,0.02045970782637596,1.8681765986236227,1.133284331320179,10.568350488143452,0.7821538563438484,17.54085779880769,0.4336270610546692,0.14622313226070657,1.2511213751363237,0.38757734884171535,0.16626993653322594,0.7390337129071072,0.8553384738289869,0.14516404613599018
PiramideLaplace,levels,4,PiramideLaplace|4,APC_3_view_3_fk_NL_05_005,7.1520055938699585,0.1690780073404312,1.2432649599160746,0.02145656943321228,2.142351016418145,0.938954689613962,9.450315315283245,0.7459750716536573,15.694748187248837,0.41332795481459905,0.14599170870780967,1.2967427104804974,0.3471672401276418,0.15557567939078545,0.7212940023184055,0.7861954307986456,0.0607046689288488
PiramideLaplace,levels,4,PiramideLaplace|4,Athena_2_men_in_front_of_house_meting003,6.8930340569950515,0.18154509365558624,0.9955183403203228,0.02526615373790264,1.5680920178211282,1.1242653857283909,12.518107107080207,0.6932521846361525,13.047066199753266,0.4855972488214246,0.10983509620451257,1.7517281412735324,0.3404562848537681,0.23656331387452026,0.6745365940878607,0.8496530827012496,0.4218486174450414
PiramideLaplace,levels,4,PiramideLaplace|4,Athena_APC_4_fennek01_005,6.177993934513328,0.07002565264701843,0.9843389348085445,0.0226355642080307,1.4014323466609842,0.2845711796372071,9.772356645669142,0.7340735295279464,20.164117530625774,0.4176647121025697,0.14601080490124554,1.548134574733973,0.3162161337382334,0.14994793042030108,0.7041387493644697,0.7689794404792556,0.4285187960808689
